Year,Average Household Income,Ave People in Household,Ave Rent per Month,County,County Region,Cities
2018,Negative Income,0.0,984.0,Los Angeles,South,"Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities"
2018,No Income,2.0,0.0,Los Angeles,South,"Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities"
2019,1-20000,2.0,709.0,Los Angeles,South,"Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities"
2019,120001-160000,4.0,576.0,Los Angeles,South,"Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities"
2019,160001-200000,4.0,498.0,Los Angeles,South,"Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities"
2019,200000-Max,3.0,124.0,Los Angeles,South,"Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities"
2019,20001-40000,3.0,799.0,Los Angeles,South,"Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities"
2019,400001-60000,2.0,554.0,Los Angeles,South,"Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities"
2019,60001-80000,3.0,782.0,Los Angeles,South,"Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities"
2019,80001-120000,3.0,613.0,Los Angeles,South,"Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities"
2019,Negative Income,0.0,554.0,Los Angeles,South,"Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities"
2019,No Income,3.0,203.0,Los Angeles,South,"Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities"
2015,1-20000,2.0,585.0,Los Angeles,South,Long Beach City (Southwest & Port)
2015,120001-160000,2.0,359.0,Los Angeles,South,Long Beach City (Southwest & Port)
2015,160001-200000,4.0,616.0,Los Angeles,South,Long Beach City (Southwest & Port)
2015,200000-Max,3.0,673.0,Los Angeles,South,Long Beach City (Southwest & Port)
2015,20001-40000,2.0,894.0,Los Angeles,South,Long Beach City (Southwest & Port)
2015,400001-60000,4.0,776.0,Los Angeles,South,Long Beach City (Southwest & Port)
2015,60001-80000,3.0,768.0,Los Angeles,South,Long Beach City (Southwest & Port)
2015,80001-120000,3.0,892.0,Los Angeles,South,Long Beach City (Southwest & Port)
2015,Negative Income,0.0,685.0,Los Angeles,South,Long Beach City (Southwest & Port)
2015,No Income,2.0,916.0,Los Angeles,South,Long Beach City (Southwest & Port)
2016,1-20000,2.0,779.0,Los Angeles,South,Long Beach City (Southwest & Port)
2016,120001-160000,3.0,650.0,Los Angeles,South,Long Beach City (Southwest & Port)
2016,160001-200000,2.0,1237.0,Los Angeles,South,Long Beach City (Southwest & Port)
2016,200000-Max,4.0,458.0,Los Angeles,South,Long Beach City (Southwest & Port)
2016,20001-40000,3.0,810.0,Los Angeles,South,Long Beach City (Southwest & Port)
2016,400001-60000,3.0,868.0,Los Angeles,South,Long Beach City (Southwest & Port)
2016,60001-80000,3.0,828.0,Los Angeles,South,Long Beach City (Southwest & Port)
2016,80001-120000,3.0,960.0,Los Angeles,South,Long Beach City (Southwest & Port)
2016,Negative Income,0.0,947.0,Los Angeles,South,Long Beach City (Southwest & Port)
2016,No Income,1.0,815.0,Los Angeles,South,Long Beach City (Southwest & Port)
2017,1-20000,2.0,656.0,Los Angeles,South,Long Beach City (Southwest & Port)
2017,120001-160000,4.0,537.0,Los Angeles,South,Long Beach City (Southwest & Port)
2017,160001-200000,5.0,216.0,Los Angeles,South,Long Beach City (Southwest & Port)
2017,200000-Max,3.0,470.0,Los Angeles,South,Long Beach City (Southwest & Port)
2017,20001-40000,3.0,784.0,Los Angeles,South,Long Beach City (Southwest & Port)
2017,400001-60000,3.0,908.0,Los Angeles,South,Long Beach City (Southwest & Port)
2017,60001-80000,3.0,993.0,Los Angeles,South,Long Beach City (Southwest & Port)
2017,80001-120000,3.0,634.0,Los Angeles,South,Long Beach City (Southwest & Port)
2017,Negative Income,0.0,443.0,Los Angeles,South,Long Beach City (Southwest & Port)
2017,No Income,1.0,1121.0,Los Angeles,South,Long Beach City (Southwest & Port)
2018,1-20000,2.0,857.0,Los Angeles,South,Long Beach City (Southwest & Port)
2018,120001-160000,3.0,944.0,Los Angeles,South,Long Beach City (Southwest & Port)
2018,160001-200000,4.0,291.0,Los Angeles,South,Long Beach City (Southwest & Port)
2018,200000-Max,2.0,264.0,Los Angeles,South,Long Beach City (Southwest & Port)
2018,20001-40000,2.0,947.0,Los Angeles,South,Long Beach City (Southwest & Port)
2018,400001-60000,3.0,977.0,Los Angeles,South,Long Beach City (Southwest & Port)
2018,60001-80000,3.0,1091.0,Los Angeles,South,Long Beach City (Southwest & Port)
2018,80001-120000,3.0,829.0,Los Angeles,South,Long Beach City (Southwest & Port)
2018,Negative Income,0.0,827.0,Los Angeles,South,Long Beach City (Southwest & Port)
2018,No Income,2.0,704.0,Los Angeles,South,Long Beach City (Southwest & Port)
2019,1-20000,2.0,857.0,Los Angeles,South,Long Beach City (Southwest & Port)
2019,120001-160000,3.0,669.0,Los Angeles,South,Long Beach City (Southwest & Port)
2019,160001-200000,4.0,751.0,Los Angeles,South,Long Beach City (Southwest & Port)
2019,200000-Max,3.0,808.0,Los Angeles,South,Long Beach City (Southwest & Port)
2019,20001-40000,2.0,1055.0,Los Angeles,South,Long Beach City (Southwest & Port)
2019,400001-60000,3.0,1207.0,Los Angeles,South,Long Beach City (Southwest & Port)
2019,60001-80000,3.0,1184.0,Los Angeles,South,Long Beach City (Southwest & Port)
2019,80001-120000,3.0,943.0,Los Angeles,South,Long Beach City (Southwest & Port)
2019,Negative Income,0.0,414.0,Los Angeles,South,Long Beach City (Southwest & Port)
2019,No Income,2.0,1134.0,Los Angeles,South,Long Beach City (Southwest & Port)
2015,1-20000,3.0,750.0,Los Angeles,South,South Gate & Lynwood Cities
2015,120001-160000,5.0,262.0,Los Angeles,South,South Gate & Lynwood Cities
2015,160001-200000,5.0,300.0,Los Angeles,South,South Gate & Lynwood Cities
2015,200000-Max,7.0,0.0,Los Angeles,South,South Gate & Lynwood Cities
2015,20001-40000,3.0,757.0,Los Angeles,South,South Gate & Lynwood Cities
2015,400001-60000,4.0,546.0,Los Angeles,South,South Gate & Lynwood Cities
2015,60001-80000,4.0,482.0,Los Angeles,South,South Gate & Lynwood Cities
2015,80001-120000,5.0,376.0,Los Angeles,South,South Gate & Lynwood Cities
2015,Negative Income,0.0,182.0,Los Angeles,South,South Gate & Lynwood Cities
2015,No Income,3.0,621.0,Los Angeles,South,South Gate & Lynwood Cities
2016,1-20000,3.0,752.0,Los Angeles,South,South Gate & Lynwood Cities
2016,120001-160000,5.0,417.0,Los Angeles,South,South Gate & Lynwood Cities
2016,160001-200000,4.0,0.0,Los Angeles,South,South Gate & Lynwood Cities
2016,200000-Max,6.0,525.0,Los Angeles,South,South Gate & Lynwood Cities
2016,20001-40000,3.0,729.0,Los Angeles,South,South Gate & Lynwood Cities
2016,400001-60000,4.0,619.0,Los Angeles,South,South Gate & Lynwood Cities
2016,60001-80000,4.0,354.0,Los Angeles,South,South Gate & Lynwood Cities
2016,80001-120000,5.0,497.0,Los Angeles,South,South Gate & Lynwood Cities
2016,Negative Income,0.0,330.0,Los Angeles,South,South Gate & Lynwood Cities
2016,No Income,3.0,234.0,Los Angeles,South,South Gate & Lynwood Cities
2017,1-20000,3.0,682.0,Los Angeles,South,South Gate & Lynwood Cities
2017,120001-160000,5.0,362.0,Los Angeles,South,South Gate & Lynwood Cities
2017,160001-200000,5.0,387.0,Los Angeles,South,South Gate & Lynwood Cities
2017,200000-Max,7.0,0.0,Los Angeles,South,South Gate & Lynwood Cities
2017,20001-40000,3.0,803.0,Los Angeles,South,South Gate & Lynwood Cities
2017,400001-60000,4.0,663.0,Los Angeles,South,South Gate & Lynwood Cities
2017,60001-80000,4.0,600.0,Los Angeles,South,South Gate & Lynwood Cities
2017,80001-120000,5.0,247.0,Los Angeles,South,South Gate & Lynwood Cities
2017,Negative Income,0.0,317.0,Los Angeles,South,South Gate & Lynwood Cities
2017,No Income,2.0,642.0,Los Angeles,South,South Gate & Lynwood Cities
2018,1-20000,2.0,751.0,Los Angeles,South,South Gate & Lynwood Cities
2018,120001-160000,6.0,144.0,Los Angeles,South,South Gate & Lynwood Cities
2018,160001-200000,6.0,84.0,Los Angeles,South,South Gate & Lynwood Cities
2018,200000-Max,4.0,51.0,Los Angeles,South,South Gate & Lynwood Cities
2018,20001-40000,3.0,811.0,Los Angeles,South,South Gate & Lynwood Cities
2018,400001-60000,4.0,678.0,Los Angeles,South,South Gate & Lynwood Cities
2018,60001-80000,4.0,703.0,Los Angeles,South,South Gate & Lynwood Cities
2018,80001-120000,4.0,442.0,Los Angeles,South,South Gate & Lynwood Cities
2018,Negative Income,0.0,344.0,Los Angeles,South,South Gate & Lynwood Cities
2018,No Income,2.0,1110.0,Los Angeles,South,South Gate & Lynwood Cities
2019,1-20000,2.0,655.0,Los Angeles,South,South Gate & Lynwood Cities
2019,120001-160000,6.0,428.0,Los Angeles,South,South Gate & Lynwood Cities
2019,160001-200000,5.0,0.0,Los Angeles,South,South Gate & Lynwood Cities
2019,200000-Max,5.0,229.0,Los Angeles,South,South Gate & Lynwood Cities
2019,20001-40000,3.0,796.0,Los Angeles,South,South Gate & Lynwood Cities
2019,400001-60000,4.0,800.0,Los Angeles,South,South Gate & Lynwood Cities
2019,60001-80000,4.0,660.0,Los Angeles,South,South Gate & Lynwood Cities
2019,80001-120000,5.0,471.0,Los Angeles,South,South Gate & Lynwood Cities
2019,Negative Income,0.0,301.0,Los Angeles,South,South Gate & Lynwood Cities
2019,No Income,1.0,672.0,Los Angeles,South,South Gate & Lynwood Cities
2015,1-20000,2.0,670.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2015,120001-160000,4.0,877.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2015,160001-200000,4.0,203.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2015,200000-Max,6.0,0.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2015,20001-40000,3.0,816.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2015,400001-60000,3.0,700.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2015,60001-80000,3.0,546.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2015,80001-120000,4.0,524.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2015,Negative Income,0.0,834.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2015,No Income,1.0,756.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2016,1-20000,2.0,761.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2016,120001-160000,4.0,195.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2016,160001-200000,4.0,0.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2016,200000-Max,5.0,248.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2016,20001-40000,3.0,750.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2016,400001-60000,4.0,819.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2016,60001-80000,4.0,817.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2016,80001-120000,4.0,634.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2016,Negative Income,0.0,791.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2016,No Income,4.0,0.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2017,1-20000,2.0,793.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2017,120001-160000,4.0,805.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2017,160001-200000,4.0,310.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2017,200000-Max,5.0,1152.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2017,20001-40000,3.0,816.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2017,400001-60000,3.0,1034.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2017,60001-80000,3.0,781.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2017,80001-120000,4.0,792.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2017,Negative Income,0.0,1089.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2017,No Income,3.0,1000.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2018,1-20000,2.0,736.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2018,120001-160000,4.0,723.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2018,160001-200000,4.0,101.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2018,200000-Max,3.0,400.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2018,20001-40000,3.0,834.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2018,400001-60000,3.0,950.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2018,60001-80000,3.0,818.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2018,80001-120000,4.0,764.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2018,Negative Income,0.0,1119.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2018,No Income,1.0,673.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2019,1-20000,2.0,917.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2019,120001-160000,4.0,289.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2019,160001-200000,4.0,792.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2019,200000-Max,4.0,324.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2019,20001-40000,3.0,939.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2019,400001-60000,3.0,916.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2019,60001-80000,4.0,1018.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2019,80001-120000,4.0,987.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2019,Negative Income,0.0,473.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2019,No Income,1.0,982.0,Los Angeles,Southeast,Bellflower & Paramount Cities
2015,1-20000,2.0,609.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2015,120001-160000,4.0,160.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2015,160001-200000,5.0,190.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2015,200000-Max,4.0,306.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2015,20001-40000,3.0,475.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2015,400001-60000,3.0,372.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2015,60001-80000,4.0,321.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2015,80001-120000,4.0,504.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2015,Negative Income,0.0,369.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2015,No Income,2.0,587.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2016,1-20000,2.0,654.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2016,120001-160000,4.0,189.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2016,160001-200000,4.0,65.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2016,200000-Max,4.0,176.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2016,20001-40000,3.0,732.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2016,400001-60000,3.0,536.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2016,60001-80000,3.0,677.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2016,80001-120000,4.0,317.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2016,Negative Income,0.0,0.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2016,No Income,3.0,0.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2017,1-20000,2.0,434.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2017,120001-160000,4.0,263.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2017,160001-200000,4.0,228.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2017,200000-Max,3.0,0.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2017,20001-40000,3.0,465.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2017,400001-60000,3.0,512.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2017,60001-80000,3.0,391.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2017,80001-120000,4.0,466.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2017,Negative Income,0.0,894.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2017,No Income,2.0,269.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2018,1-20000,2.0,521.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2018,120001-160000,4.0,205.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2018,160001-200000,4.0,324.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2018,200000-Max,5.0,373.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2018,20001-40000,2.0,547.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2018,400001-60000,3.0,446.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2018,60001-80000,4.0,473.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2018,80001-120000,4.0,282.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2018,Negative Income,0.0,389.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2018,No Income,1.0,377.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2019,1-20000,2.0,546.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2019,120001-160000,3.0,202.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2019,160001-200000,4.0,306.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2019,200000-Max,4.0,94.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2019,20001-40000,3.0,657.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2019,400001-60000,3.0,625.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2019,60001-80000,3.0,708.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2019,80001-120000,4.0,363.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2019,Negative Income,0.0,1180.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2019,No Income,1.0,1500.0,Los Angeles,Southeast,La Mirada & Santa Fe Springs Cities
2015,1-20000,2.0,791.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2015,120001-160000,2.0,1247.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2015,160001-200000,3.0,250.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2015,200000-Max,3.0,358.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2015,20001-40000,3.0,878.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2015,400001-60000,2.0,1011.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2015,60001-80000,3.0,855.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2015,80001-120000,2.0,974.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2015,Negative Income,0.0,587.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2015,No Income,1.0,668.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2016,1-20000,2.0,838.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2016,120001-160000,2.0,1039.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2016,160001-200000,2.0,104.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2016,200000-Max,2.0,903.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2016,20001-40000,3.0,929.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2016,400001-60000,2.0,974.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2016,60001-80000,3.0,1025.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2016,80001-120000,3.0,806.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2016,Negative Income,0.0,476.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2016,No Income,2.0,1340.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2017,1-20000,2.0,982.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2017,120001-160000,2.0,828.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2017,160001-200000,2.0,622.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2017,200000-Max,2.0,0.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2017,20001-40000,2.0,1027.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2017,400001-60000,2.0,1034.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2017,60001-80000,2.0,878.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2017,80001-120000,3.0,971.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2017,Negative Income,0.0,609.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2017,No Income,2.0,1183.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2018,1-20000,2.0,890.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2018,120001-160000,2.0,833.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2018,160001-200000,3.0,1392.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2018,200000-Max,2.0,537.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2018,20001-40000,2.0,1041.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2018,400001-60000,2.0,1072.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2018,60001-80000,2.0,969.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2018,80001-120000,2.0,999.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2018,Negative Income,0.0,886.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2018,No Income,1.0,1404.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2019,1-20000,2.0,1060.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2019,120001-160000,3.0,608.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2019,160001-200000,3.0,824.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2019,200000-Max,3.0,428.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2019,20001-40000,2.0,1208.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2019,400001-60000,3.0,1078.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2019,60001-80000,3.0,1059.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2019,80001-120000,2.0,1140.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2019,Negative Income,0.0,996.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2019,No Income,2.0,1245.0,Los Angeles,Southeast,Long Beach (Central) & Signal Hill Cities
2015,1-20000,2.0,574.0,Los Angeles,Southeast,Long Beach City (East)
2015,120001-160000,3.0,698.0,Los Angeles,Southeast,Long Beach City (East)
2015,160001-200000,3.0,272.0,Los Angeles,Southeast,Long Beach City (East)
2015,200000-Max,3.0,62.0,Los Angeles,Southeast,Long Beach City (East)
2015,20001-40000,2.0,674.0,Los Angeles,Southeast,Long Beach City (East)
2015,400001-60000,2.0,679.0,Los Angeles,Southeast,Long Beach City (East)
2015,60001-80000,2.0,625.0,Los Angeles,Southeast,Long Beach City (East)
2015,80001-120000,2.0,728.0,Los Angeles,Southeast,Long Beach City (East)
2015,Negative Income,0.0,888.0,Los Angeles,Southeast,Long Beach City (East)
2015,No Income,2.0,1244.0,Los Angeles,Southeast,Long Beach City (East)
2016,1-20000,1.0,676.0,Los Angeles,Southeast,Long Beach City (East)
2016,120001-160000,3.0,578.0,Los Angeles,Southeast,Long Beach City (East)
2016,160001-200000,3.0,427.0,Los Angeles,Southeast,Long Beach City (East)
2016,200000-Max,3.0,502.0,Los Angeles,Southeast,Long Beach City (East)
2016,20001-40000,2.0,907.0,Los Angeles,Southeast,Long Beach City (East)
2016,400001-60000,2.0,636.0,Los Angeles,Southeast,Long Beach City (East)
2016,60001-80000,2.0,770.0,Los Angeles,Southeast,Long Beach City (East)
2016,80001-120000,2.0,627.0,Los Angeles,Southeast,Long Beach City (East)
2016,Negative Income,0.0,620.0,Los Angeles,Southeast,Long Beach City (East)
2016,No Income,2.0,1024.0,Los Angeles,Southeast,Long Beach City (East)
2017,1-20000,2.0,805.0,Los Angeles,Southeast,Long Beach City (East)
2017,120001-160000,3.0,788.0,Los Angeles,Southeast,Long Beach City (East)
2017,160001-200000,3.0,504.0,Los Angeles,Southeast,Long Beach City (East)
2017,200000-Max,3.0,189.0,Los Angeles,Southeast,Long Beach City (East)
2017,20001-40000,2.0,779.0,Los Angeles,Southeast,Long Beach City (East)
2017,400001-60000,2.0,911.0,Los Angeles,Southeast,Long Beach City (East)
2017,60001-80000,2.0,803.0,Los Angeles,Southeast,Long Beach City (East)
2017,80001-120000,2.0,644.0,Los Angeles,Southeast,Long Beach City (East)
2017,Negative Income,0.0,850.0,Los Angeles,Southeast,Long Beach City (East)
2017,No Income,2.0,1211.0,Los Angeles,Southeast,Long Beach City (East)
2018,1-20000,1.0,708.0,Los Angeles,Southeast,Long Beach City (East)
2018,120001-160000,3.0,928.0,Los Angeles,Southeast,Long Beach City (East)
2018,160001-200000,3.0,200.0,Los Angeles,Southeast,Long Beach City (East)
2018,200000-Max,3.0,145.0,Los Angeles,Southeast,Long Beach City (East)
2018,20001-40000,2.0,694.0,Los Angeles,Southeast,Long Beach City (East)
2018,400001-60000,2.0,647.0,Los Angeles,Southeast,Long Beach City (East)
2018,60001-80000,2.0,768.0,Los Angeles,Southeast,Long Beach City (East)
2018,80001-120000,2.0,723.0,Los Angeles,Southeast,Long Beach City (East)
2018,Negative Income,0.0,936.0,Los Angeles,Southeast,Long Beach City (East)
2018,No Income,2.0,1126.0,Los Angeles,Southeast,Long Beach City (East)
2019,1-20000,2.0,803.0,Los Angeles,Southeast,Long Beach City (East)
2019,120001-160000,3.0,862.0,Los Angeles,Southeast,Long Beach City (East)
2019,160001-200000,3.0,533.0,Los Angeles,Southeast,Long Beach City (East)
2019,200000-Max,3.0,501.0,Los Angeles,Southeast,Long Beach City (East)
2019,20001-40000,2.0,726.0,Los Angeles,Southeast,Long Beach City (East)
2019,400001-60000,2.0,785.0,Los Angeles,Southeast,Long Beach City (East)
2019,60001-80000,2.0,1049.0,Los Angeles,Southeast,Long Beach City (East)
2019,80001-120000,2.0,1021.0,Los Angeles,Southeast,Long Beach City (East)
2019,Negative Income,0.0,1406.0,Los Angeles,Southeast,Long Beach City (East)
2019,No Income,2.0,2068.0,Los Angeles,Southeast,Long Beach City (East)
2015,1-20000,2.0,594.0,Los Angeles,Southeast,Norwalk City
2015,120001-160000,4.0,345.0,Los Angeles,Southeast,Norwalk City
2015,160001-200000,4.0,987.0,Los Angeles,Southeast,Norwalk City
2015,200000-Max,4.0,0.0,Los Angeles,Southeast,Norwalk City
2015,20001-40000,3.0,587.0,Los Angeles,Southeast,Norwalk City
2015,400001-60000,3.0,720.0,Los Angeles,Southeast,Norwalk City
2015,60001-80000,4.0,418.0,Los Angeles,Southeast,Norwalk City
